parlamentarier_name	parlamentarier_id	parlamentarier_rat	parlamentarier_kanton	parlamentarier_partei	parlamentarier_fraktion	parlamentarier_kommissionen	parlamentarier_im_rat_seit	parlamentarier_im_rat_bis	parlamentarier_geschlecht	parlamentarier_geburtstag	parlamentarier_parlament_biografie_id	parlamentarier_parlament_number	parlamentarier_sprache	parlamentarier_arbeitssprache	interessenbindung_beschreibung	interessenbindung_von	interessenbindung_bis	interessenbindung_art	interessenbindung_funktion_im_gremium	interessenbindung_deklarationstyp	interessenbindung_status	interessenbindung_hauptberuflich	interessenbindung_behoerden_vertreter	interessenbindung_wirksamkeit	organisation_id	verguetung	verguetung_jahr	verguetung_beschreibung	organisation_name	organisation_ort	organisation_rechtsform	organisation_typ	organisation_vernehmlassung	organisation_interessengruppe1	organisation_interessengruppe1_branche	organisation_interessengruppe1_branche_kommission_abkuerzung
"Locher Benguerel, Sandra"	397	"NR"	"GR"	"SP"	"S"	"WBK-NR"	2019-10-20		"F"	1975-09-16	4273	3165	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	6936	-1	2021	"Bezahlendes Mitglied"	"Bioterra"	"Zürich"	"Verein"	"EinzelOrganisation,DachOrganisation,dezidierteLobby"	"punktuell"	"Ökologie"	"Landwirtschaft"	"WAK"
"Locher Benguerel, Sandra"	397	"NR"	"GR"	"SP"	"S"	"WBK-NR"	2019-10-20		"F"	1975-09-16	4273	3165	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	7133	"0"	2021	"Ehrenamtlich"	"Gehirn- und Traumastiftung Graubünden"	"Chur"	"Stiftung"	"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Behinderung"	"Gesundheit"	"SGK"
"Locher Benguerel, Sandra"	397	"NR"	"GR"	"SP"	"S"	"WBK-NR"	2019-10-20		"F"	1975-09-16	4273	3165	"de"	"de"	"Vertreterin der LEGR in der Resonanzgruppe Lehrplan 21 GR"			"taetig"		"deklarationspflichtig"	"deklariert"	"0"	"J"	"mittel"	7141	"0"	2021		"Kanton Graubünden"	"Chur"	"Staatlich"	"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"immer"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Locher Benguerel, Sandra"	397	"NR"	"GR"	"SP"	"S"	"WBK-NR"	2019-10-20		"F"	1975-09-16	4273	3165	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7594				"Behindertenfragen"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Behinderung"	"Gesundheit"	"SGK"
"Locher Benguerel, Sandra"	397	"NR"	"GR"	"SP"	"S"	"WBK-NR"	2019-10-20		"F"	1975-09-16	4273	3165	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7595				"Bergberufe"	"Bern 14"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Berggebiete"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Locher Benguerel, Sandra"	397	"NR"	"GR"	"SP"	"S"	"WBK-NR"	2019-10-20		"F"	1975-09-16	4273	3165	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7597				"Kindes- und Erwachsenenschutz"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Consulting/PR"	"Wirtschaft"	"WAK"
"Locher Benguerel, Sandra"	397	"NR"	"GR"	"SP"	"S"	"WBK-NR"	2019-10-20		"F"	1975-09-16	4273	3165	"de"	"de"	"Mitglied"	2021-03-29		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7599				"Menschenhandel"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"			
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	105	"0"	2017	"Ehrenamtlich"	"Pro Infirmis, Zweigniederlassung Kanton Thurgau und Schaffhausen"	"Frauenfeld"	"Verein"	"MitgliedsOrganisation,LeistungsErbringer"	"nie"	"Behinderung"	"Gesundheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied Beirat"			"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	127	"0"	2021	"Ehrenamtlich"	"Compasso - Berufliche Eingliederung - Informationsportal für Arbeitgeber"	"Zürich"	"Verein"	"EinzelOrganisation,LeistungsErbringer"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	309	"0"	2021	"Ehrenamtlich"	"Profil"	"Zürich"	"Stiftung"	"MitgliedsOrganisation,LeistungsErbringer"	"nie"	"Behinderung"	"Gesundheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	310	"0"	2017	"Ehrenamtlich"	"Charlotte und Hans Haller Stiftung"	"Zürich"	"Stiftung"	"EinzelOrganisation,LeistungsErbringer"	"nie"	"Behinderung"	"Gesundheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	577				"Pflege"	"Bern 13"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Pflege"	"Gesundheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Co-Vizepräsident"			"vorstand"	"vizepraesident"	"deklarationspflichtig"	"deklariert"	"0"		"hoch"	748	5000	2021		"Pro Infirmis"	"Zürich"	"Verein"	"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Behinderung"	"Gesundheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	886				"Musik PGM"	"Aarau"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1750				"Bundeshaus-Band"		"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1751				"Sport"	"Ittigen"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Sport allgemein"	"Sport"	"WBK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Co-Präsident"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1800	"0"	2017	"Ehrenamtlich"	"Parlamentarische Gruppe für Behindertenfragen handicapées"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Behinderung"	"Gesundheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"				"vorstand"	"vizepraesident"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	2094				"Interparlamentarische Union IPU"	"Genève"	"Staatlich"	"DachOrganisation"	"nie"	"Justiz"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2226				"Christ+Politik"	"Gerlafingen"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Religion"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2676				"Fanpolitik in der Schweiz"	"Bern"	"Parlamentarische Gruppe"	"dezidierteLobby"	"nie"	"Sport allgemein"	"Sport"	"WBK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3500				"Suisse - Solidarité internationale"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Friedensförderung/Menschenrechte"	"Aussenpolitik/Aussenwirtschaft"	"APK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Ehrenpräsident"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"hoch"	4770	"0"	2017	"Ehrenamtlich"	"PLUSPORT Behindertensport Schweiz"	"Volketswil"	"Verein"	"EinzelOrganisation,LeistungsErbringer"	"punktuell"	"Behinderung"	"Gesundheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Dozent"			"taetig"		"deklarationspflichtig"	"nicht-deklariert"	1		"mittel"	4923				"Pädagogische Hochschule Thurgau"	"Kreuzlingen"	"Oeffentlich-rechtlich"	"EinzelOrganisation,MitgliedsOrganisation"	"punktuell"	"Bildung/Wissenschaft"	"Bildung"	"WBK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4958				"Raumentwicklung"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Raumplanung"	"Umwelt"	"UREK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5024				"Rotes Kreuz"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation"	"nie"	"Hilfswerke"	"Soziale Sicherheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5232				"Textilwirtschaft"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Textilindustrie"	"Wirtschaft"	"WAK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Co-Präsidium"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	5245	"0"	2017	"Ehrenamtlich"	"Journalismus in der Demokratie"	"Fribourg"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Medien allgemein"	"Kommunikation"	"KVF"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied Redaktionskommission"			"mitglied"		"deklarationspflichtig"	"deklariert"	"0"		"tief"	5246	1	2021		"Evangelische Synode des Kantons Thurgau"	"Eschlikon"	"Staatlich"	"EinzelOrganisation,MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Religion"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Botschafter"			"taetig"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	5247				"Stiftung Pro Handicap"	"Berlingen"	"Stiftung"	"EinzelOrganisation,LeistungsErbringer"	"nie"	"Behinderung"	"Gesundheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied Parteileitung"			"geschaeftsfuehrend"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"mittel"	5248				"CVP Kanton Thurgau"	"Wängi"	"Verein"	"DachOrganisation,MitgliedsOrganisation,dezidierteLobby"	"punktuell"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied Vorstand Bezirks- und Ortspartei als Nationalrat"			"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	5250	-1	2021	"Bezahlendes Mitglied"	"CVP Kreuzlingen"	"Güttingen"	"Verein"	"DachOrganisation,MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Ressort Politik"			"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"hoch"	5251				"Insieme Thurgau"	"Fruthwilen"	"Verein"	"EinzelOrganisation,MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Behinderung"	"Gesundheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied Unterstützungskomitee"			"beirat"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	5252				"European Youth Parliament Switzerland"	"Bern"	"Verein"	"EinzelOrganisation,MitgliedsOrganisation,LeistungsErbringer"	"nie"	"Pro EU"	"Aussenpolitik/Aussenwirtschaft"	"APK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Co-Präsidium"	2021-03-01		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5291				"Nichtübertragbare Krankheiten NCD"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Gesundheit"	"Gesundheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied Patronatskomitee"			"beirat"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"	"tief"	5312	"0"	2017	"Ehrenamtlich"	"Forum christlicher Führungskräfte"	"Thalheim"	"Verein"	"EinzelOrganisation"	"nie"	"Religion"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	5496	"0"	2017	"Ehrenamtlich"	"Anlaufstelle Kindes- und Erwachsenenschutz"	"Zürich"	"Verein"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5964				"lingua e cultura rumantscha"	"Chur"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5966				"Pferd"	"Bangerten"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Landwirtschaft allgemein"	"Landwirtschaft"	"WAK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5979				"Zivildienst"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	6354				"Bienen"	"Appenzell"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Umwelt & Natur"	"Umwelt"	"UREK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Dozent"			"taetig"		"deklarationspflichtig"	"nicht-deklariert"	1		"tief"	6575				"Berufs- und Weiterbildungszentrum für  Gesundheits- und Sozialberufe St.Gallen"	"St. Gallen"	"Staatlich"	"EinzelOrganisation,MitgliedsOrganisation,LeistungsErbringer"	"nie"	"Bildung/Wissenschaft"	"Bildung"	"WBK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Dozent"			"taetig"		"deklarationspflichtig"	"nicht-deklariert"	1		"tief"	6576				"Bildungszentrum für Gesundheit und Soziales Weinfelden"	"Weinfelden"	"Staatlich"	"EinzelOrganisation,MitgliedsOrganisation,LeistungsErbringer"	"nie"	"Bildung/Wissenschaft"	"Bildung"	"WBK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	6577				"Stiftung zur Förderung einer behindertengerechten, baulichen Umwelt"	"Zürich"	"Stiftung"	"EinzelOrganisation,DachOrganisation,dezidierteLobby"	"nie"	"Behinderung"	"Gesundheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Co-Präsidium"	2020-06-09		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7594				"Behindertenfragen"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Behinderung"	"Gesundheit"	"SGK"
"Lohr, Christian"	14	"NR"	"TG"	"M"	"M-E"	"IPU, SGK-NR"	2011-12-05		"M"	1962-04-05	4118	3024	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7597				"Kindes- und Erwachsenenschutz"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Consulting/PR"	"Wirtschaft"	"WAK"
"Lüscher, Christian"	137	"NR"	"GE"	"FDP"	"RL"	"BeK-V, GK-V, RK-NR, WAK-NR"	2007-12-03		"M"	1963-12-06	3895	2698	"fr"	"fr"				"vorstand"	"vizepraesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"mittel"	453	"0"	2021	"Ehrenamtlich"	"FDP der Schweiz"	"Bern"	"Verein"	"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"immer"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Lüscher, Christian"	137	"NR"	"GE"	"FDP"	"RL"	"BeK-V, GK-V, RK-NR, WAK-NR"	2007-12-03		"M"	1963-12-06	3895	2698	"fr"	"fr"				"vorstand"	"vizepraesident"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"	"mittel"	892	"0"	2021	"Ehrenamtlich"	"IG Freiheit"	"Zollikon"	"Verein"	"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Lüscher, Christian"	137	"NR"	"GE"	"FDP"	"RL"	"BeK-V, GK-V, RK-NR, WAK-NR"	2007-12-03		"M"	1963-12-06	3895	2698	"fr"	"fr"	"Mitglied"	2021-05-03		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1278				"Auslandschweizer"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Lüscher, Christian"	137	"NR"	"GE"	"FDP"	"RL"	"BeK-V, GK-V, RK-NR, WAK-NR"	2007-12-03		"M"	1963-12-06	3895	2698	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1750				"Bundeshaus-Band"		"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"
"Lüscher, Christian"	137	"NR"	"GE"	"FDP"	"RL"	"BeK-V, GK-V, RK-NR, WAK-NR"	2007-12-03		"M"	1963-12-06	3895	2698	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1751				"Sport"	"Ittigen"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Sport allgemein"	"Sport"	"WBK"
"Lüscher, Christian"	137	"NR"	"GE"	"FDP"	"RL"	"BeK-V, GK-V, RK-NR, WAK-NR"	2007-12-03		"M"	1963-12-06	3895	2698	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2899				"Wohn- und Grundeigentum"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Immobilien/Hauseigentümer"	"Wirtschaft"	"WAK"
"Lüscher, Christian"	137	"NR"	"GE"	"FDP"	"RL"	"BeK-V, GK-V, RK-NR, WAK-NR"	2007-12-03		"M"	1963-12-06	3895	2698	"fr"	"fr"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3496				"Genf International"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Aussenpolitik allgemein"	"Aussenpolitik/Aussenwirtschaft"	"APK"
"Lüscher, Christian"	137	"NR"	"GE"	"FDP"	"RL"	"BeK-V, GK-V, RK-NR, WAK-NR"	2007-12-03		"M"	1963-12-06	3895	2698	"fr"	"fr"	"Partner und Anwalt"	2014-04-15		"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	1	"N"	"tief"	3896	1	2021		"CMS von Erlach Partners AG"	"Zürich"	"AG"	"EinzelOrganisation"	"nie"	"Advokaturen/Treuhand"	"Wirtschaft"	"WAK"
"Lüscher, Christian"	137	"NR"	"GE"	"FDP"	"RL"	"BeK-V, GK-V, RK-NR, WAK-NR"	2007-12-03		"M"	1963-12-06	3895	2698	"fr"	"fr"		2005-12-28		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3897	2500	2021		"Solfor SA"	"Satigny"	"AG"	"EinzelOrganisation"	"nie"	"Baunebengewerbe"	"Wirtschaft"	"WAK"
"Lüscher, Christian"	137	"NR"	"GE"	"FDP"	"RL"	"BeK-V, GK-V, RK-NR, WAK-NR"	2007-12-03		"M"	1963-12-06	3895	2698	"fr"	"fr"		2012-10-17		"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3898	"0"	2021	"Ehrenamtlich"	"Montres Journe SA"	"Genève"	"AG"	"EinzelOrganisation"	"nie"	"Uhrenindustrie"	"Wirtschaft"	"WAK"
"Lüscher, Christian"	137	"NR"	"GE"	"FDP"	"RL"	"BeK-V, GK-V, RK-NR, WAK-NR"	2007-12-03		"M"	1963-12-06	3895	2698	"fr"	"fr"		2014-03-12		"vorstand"	"vizepraesident"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"	"tief"	3900	"0"	2021	"Ehrenamtlich"	"ASSOCIATION PRO ZERO TWO TWO, en liquidation"	"Genève"	"Verein"	"EinzelOrganisation"	"nie"	"Film/Theater"	"Kultur"	"WBK"
"Lüscher, Christian"	137	"NR"	"GE"	"FDP"	"RL"	"BeK-V, GK-V, RK-NR, WAK-NR"	2007-12-03		"M"	1963-12-06	3895	2698	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5978				"Wirtschafts- und währungspolitischer Arbeitskreis"	"Basel"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Banken"	"Wirtschaft"	"WAK"
